timestamp,lux,occupancy,brightness,lamp_state
2026-02-10T15:09:35.271288,10.8,False,0,unknown
2026-02-10T15:09:41.190092,10.8,False,0,unknown
2026-02-10T15:09:42.487240,10.8,False,0,unknown
2026-02-10T15:09:47.990994,10.8,False,0,unknown
2026-02-10T15:09:48.019719,10.8,False,0,unknown
2026-02-10T15:09:49.986004,10.8,False,0,unknown
2026-02-10T15:09:52.987144,10.8,False,0,unknown
2026-02-10T15:09:55.991772,10.8,False,0,unknown
2026-02-10T15:09:58.995351,10.8,False,0,unknown
2026-02-10T15:10:02.001772,10.8,False,0,unknown
2026-02-10T15:10:05.000829,10.8,False,0,unknown
2026-02-10T15:10:09.039659,10.8,False,0,unknown
2026-02-10T15:10:11.007056,10.8,False,0,unknown
2026-02-10T15:10:14.013916,10.8,False,0,unknown
2026-02-10T15:10:17.016477,10.8,False,0,unknown
2026-02-10T15:10:20.015820,10.8,False,0,unknown
2026-02-10T15:10:23.097856,10.8,False,0,unknown
2026-02-10T15:10:26.017808,10.8,False,0,unknown
2026-02-10T15:10:29.035310,10.8,False,0,unknown
2026-02-10T15:10:32.106070,10.8,False,0,unknown
2026-02-10T15:10:35.044236,10.8,False,0,unknown
2026-02-10T15:10:38.201559,10.8,False,0,unknown
2026-02-10T15:10:41.040471,10.8,False,0,unknown
2026-02-10T15:10:44.046023,10.8,False,0,unknown
2026-02-10T15:10:47.051305,10.8,False,0,unknown
2026-02-10T15:10:50.049517,10.8,False,0,unknown
2026-02-10T15:10:53.132477,10.8,False,0,unknown
2026-02-10T15:10:56.058387,10.8,False,0,unknown
2026-02-10T15:10:59.087186,10.8,False,0,unknown
2026-02-10T15:11:02.439353,10.8,False,0,unknown
2026-02-10T15:11:05.164154,10.8,False,0,unknown
2026-02-10T15:11:08.351984,10.8,False,0,unknown
2026-02-10T15:11:11.118579,10.8,False,0,unknown
2026-02-10T15:11:14.065870,10.8,False,0,unknown
2026-02-10T15:11:17.096123,10.8,False,0,unknown
2026-02-10T15:11:20.098686,10.8,False,0,unknown
2026-02-10T15:11:23.080634,10.8,False,0,unknown
2026-02-10T15:11:26.101619,10.8,False,0,unknown
2026-02-10T15:11:29.084826,10.8,False,0,unknown
2026-02-10T15:11:32.086722,11.7,False,0,unknown
2026-02-10T15:11:35.090938,11.7,False,0,unknown
2026-02-10T15:11:38.110145,11.7,False,0,unknown
2026-02-10T15:11:41.095694,11.7,False,0,unknown
2026-02-10T15:11:44.101762,11.7,False,0,unknown
2026-02-10T15:11:47.100773,10.8,False,0,unknown
2026-02-10T15:11:50.112565,10.8,False,0,unknown
2026-02-10T15:11:53.121059,10.8,False,0,unknown
2026-02-10T15:11:56.132204,10.8,False,0,unknown
2026-02-10T15:11:59.117930,8.3,False,0,unknown
2026-02-10T15:12:02.118693,8.3,False,0,unknown
2026-02-10T15:12:05.121383,8.3,False,0,unknown
2026-02-10T15:12:09.504550,8.3,False,0,unknown
2026-02-10T15:12:11.130935,8.3,False,0,unknown
2026-02-10T15:12:14.131785,8.3,False,0,unknown
2026-02-10T15:12:17.147464,8.3,False,0,unknown
2026-02-10T15:12:20.238545,8.3,False,0,unknown
2026-02-10T15:12:23.198293,8.3,False,0,unknown
2026-02-10T15:12:26.148182,8.3,False,0,unknown
2026-02-10T15:12:29.145409,8.3,False,0,unknown
2026-02-10T15:12:32.157059,8.3,False,0,unknown
2026-02-10T15:12:35.155046,8.3,False,0,unknown
2026-02-10T15:12:38.174297,8.3,False,0,unknown
2026-02-10T15:12:41.156692,8.3,False,0,unknown
2026-02-10T15:12:44.166235,8.3,False,0,unknown
2026-02-10T15:12:47.180136,8.3,False,0,unknown
2026-02-10T15:12:50.168112,8.3,False,0,unknown
2026-02-10T15:12:53.219115,8.3,False,0,unknown
2026-02-10T15:12:56.182701,8.3,False,0,unknown
2026-02-10T15:12:59.174227,8.3,False,0,unknown
2026-02-10T15:13:02.180266,8.3,False,0,unknown
2026-02-10T15:13:05.199673,8.3,False,0,unknown
2026-02-10T15:13:08.193755,8.3,False,0,unknown
2026-02-10T15:13:11.194948,8.3,False,0,unknown
2026-02-10T15:13:14.201954,8.3,False,0,unknown
2026-02-10T15:13:17.252191,8.3,False,0,unknown
2026-02-10T15:13:20.240659,8.3,False,0,unknown
2026-02-10T15:13:23.200083,8.3,False,0,unknown
2026-02-10T15:13:26.201341,8.3,False,0,unknown
2026-02-10T15:13:29.203872,8.3,False,0,unknown
2026-02-10T15:13:32.226972,8.3,False,0,unknown
2026-02-10T15:13:35.214365,8.3,False,0,unknown
2026-02-10T15:13:38.212620,8.3,False,0,unknown
2026-02-10T15:13:41.272075,8.3,False,0,unknown
2026-02-10T15:13:44.217898,8.3,False,0,unknown
2026-02-10T15:13:47.246248,8.3,False,0,unknown
2026-02-10T15:13:50.249336,8.3,False,0,unknown
2026-02-10T15:13:53.237725,8.3,False,0,unknown
2026-02-10T15:13:56.234708,8.3,False,0,unknown
2026-02-10T15:13:59.237025,8.3,False,0,unknown
2026-02-10T15:14:02.237988,8.3,False,0,unknown
2026-02-10T15:14:05.269747,8.3,False,0,unknown
2026-02-10T15:14:08.292358,8.3,False,0,unknown
2026-02-10T15:14:11.248256,8.3,False,0,unknown
2026-02-10T15:14:14.636839,8.3,False,0,unknown
2026-02-10T15:14:17.260375,8.3,False,0,unknown
2026-02-10T15:14:20.267305,8.3,False,0,unknown
2026-02-10T15:14:23.282188,8.3,False,0,unknown
2026-02-10T15:14:26.262977,8.3,False,0,unknown
2026-02-10T15:14:29.268369,7.5,False,0,unknown
